name,id,guid,type,icon,deathTime,abilityName,abilityGuid,abilityType,encounterId,encounterName,encounterDifficulty,encounterKill,encounterDate
Killeen,2,181540927,Evoker,Evoker-Devastation,223058,Void Surge,404154,32,2685,2685,5,False,07/09/23
Pazuzell,7,140773839,DemonHunter,DemonHunter-Vengeance,223852,Blasting Scream,404754,64,2685,2685,5,False,07/09/23
Gunqer,13,118902570,Druid,Druid-Restoration,224015,Void Surge,404154,32,2685,2685,5,False,07/09/23
Lefox,10,175528845,Shaman,Shaman-Restoration,224037,Dread,404300,32,2685,2685,5,False,07/09/23
Nugera,38,181593749,Evoker,Evoker-Augmentation,224037,Dread,404300,32,2685,2685,5,False,07/09/23
Cebulaczyna,15,121577266,Hunter,Hunter-Marksmanship,54332,Drifting Embers,402746,4,2685,2685,5,False,07/09/23
Shlauffu,14,182304349,Priest,Priest-Shadow,98032,Dazzled,403202,64,2685,2685,5,False,07/09/23
Pazuzell,7,140773839,DemonHunter,DemonHunter-Vengeance,224724,Melee,1,1,2685,2685,5,False,07/09/23
Wajpcieto,31,162459010,Shaman,Shaman-Enhancement,225970,Melee,1,1,2685,2685,5,False,07/09/23
Meeow,12,143983765,Druid,Druid-Feral,227109,Melee,1,1,2685,2685,5,False,07/09/23
Shlauffu,14,182304349,Priest,Priest-Shadow,232125,Dread,404300,32,2685,2685,5,False,07/09/23
Grubi,9,180755381,Rogue,Rogue-Subtlety,233244,,,,2685,2685,5,False,07/09/23
Catherinee,44,180636202,Monk,Monk-Windwalker,234180,,,,2685,2685,5,False,07/09/23
Nugera,38,181593749,Evoker,Evoker-Augmentation,235551,Oblivion,401952,32,2685,2685,5,False,07/09/23
Gunqer,13,118902570,Druid,Druid-Restoration,235666,,,,2685,2685,5,False,07/09/23
Arathil,6,150634218,Warlock,Warlock-Affliction,235666,,,,2685,2685,5,False,07/09/23
Peanutmage,5,180616658,Mage,Mage-Fire,235666,,,,2685,2685,5,False,07/09/23
Qquo,11,165177271,Priest,Priest-Shadow,235699,,,,2685,2685,5,False,07/09/23
Lefox,10,175528845,Shaman,Shaman-Restoration,235699,,,,2685,2685,5,False,07/09/23
Màmbà,1,183169964,Paladin,Paladin-Holy,235771,,,,2685,2685,5,False,07/09/23
Killeen,2,181540927,Evoker,Evoker-Devastation,237937,Oblivion,401952,32,2685,2685,5,False,07/09/23
Kryxoria,3,182687721,Priest,Priest-Holy,238399,Destabilize,413070,1,2685,2685,5,False,07/09/23
Owsianko,30,180528313,DeathKnight,DeathKnight-Blood,240214,Lost In Space,404008,32,2685,2685,5,False,07/09/23
Prohus,4,181500240,Evoker,Evoker-Augmentation,242249,,,,2685,2685,5,False,07/09/23
Magsoneku,8,180712531,Mage,Mage-Fire,242480,,,,2685,2685,5,False,07/09/23
Wajpcieto,31,162459010,Shaman,Shaman-Enhancement,211852,Melee,1,1,2685,2685,5,False,07/09/23
Nugera,38,181593749,Evoker,Evoker-Augmentation,222142,,,,2685,2685,5,False,07/09/23
Killeen,2,181540927,Evoker,Evoker-Devastation,223549,Dread,404300,32,2685,2685,5,False,07/09/23
Meeow,12,143983765,Druid,Druid-Feral,223682,Blasting Scream,404754,64,2685,2685,5,False,07/09/23
Catherinee,44,180636202,Monk,Monk-Windwalker,223682,Blasting Scream,404754,64,2685,2685,5,False,07/09/23
Grubi,9,180755381,Rogue,Rogue-Subtlety,223715,Blasting Scream,404754,64,2685,2685,5,False,07/09/23
Qquo,11,165177271,Priest,Priest-Shadow,223882,Blasting Scream,404754,64,2685,2685,5,False,07/09/23
Cebulaczyna,15,121577266,Hunter,Hunter-Marksmanship,223908,Blasting Scream,404754,64,2685,2685,5,False,07/09/23
Arathil,6,150634218,Warlock,Warlock-Affliction,223980,Blasting Scream,404754,64,2685,2685,5,False,07/09/23
Lefox,10,175528845,Shaman,Shaman-Restoration,223980,Blasting Scream,404754,64,2685,2685,5,False,07/09/23
Shlauffu,14,182304349,Priest,Priest-Shadow,223980,Blasting Scream,404754,64,2685,2685,5,False,07/09/23
Peanutmage,5,180616658,Mage,Mage-Fire,224055,Blasting Scream,404754,64,2685,2685,5,False,07/09/23
Prohus,4,181500240,Evoker,Evoker-Augmentation,224439,Blasting Scream,404754,64,2685,2685,5,False,07/09/23
Màmbà,1,183169964,Paladin,Paladin-Holy,225205,Void Surge,404154,32,2685,2685,5,False,07/09/23
Magsoneku,8,180712531,Mage,Mage-Fire,225314,Void Surge,404154,32,2685,2685,5,False,07/09/23
Oprychbartek,42,180532497,Rogue,Rogue-Assassination,226467,Melee,1,1,2685,2685,5,False,07/09/23
Gunqer,13,118902570,Druid,Druid-Restoration,226502,Void Surge,404154,32,2685,2685,5,False,07/09/23
Cebulaczyna,15,121577266,Hunter,Hunter-Marksmanship,74985,Scorching Bomb,401621,4,2685,2685,5,False,07/09/23
Nugera,38,181593749,Evoker,Evoker-Augmentation,89702,Echoing Howl,410247,32,2685,2685,5,False,07/09/23
Catherinee,44,180636202,Monk,Monk-Windwalker,95039,Dazzled,403202,64,2685,2685,5,False,07/09/23
Meeow,12,143983765,Druid,Druid-Feral,104524,,,,2685,2685,5,False,07/09/23
Pazuzell,7,140773839,DemonHunter,DemonHunter-Vengeance,105439,,,,2685,2685,5,False,07/09/23
Magsoneku,8,180712531,Mage,Mage-Fire,105520,,,,2685,2685,5,False,07/09/23
Killeen,2,181540927,Evoker,Evoker-Devastation,106706,,,,2685,2685,5,False,07/09/23
Màmbà,1,183169964,Paladin,Paladin-Holy,106804,,,,2685,2685,5,False,07/09/23
Oprychbartek,42,180532497,Rogue,Rogue-Assassination,107123,,,,2685,2685,5,False,07/09/23
Wajpcieto,31,162459010,Shaman,Shaman-Enhancement,107438,,,,2685,2685,5,False,07/09/23
Grubi,9,180755381,Rogue,Rogue-Assassination,107542,,,,2685,2685,5,False,07/09/23
Arathil,6,150634218,Warlock,Warlock-Affliction,107782,,,,2685,2685,5,False,07/09/23
Nugera,38,181593749,Evoker,Evoker-Augmentation,107801,,,,2685,2685,5,False,07/09/23
Qquo,11,165177271,Priest,Priest-Shadow,108306,,,,2685,2685,5,False,07/09/23
Owsianko,30,180528313,DeathKnight,DeathKnight-Blood,108336,,,,2685,2685,5,False,07/09/23
Kryxoria,3,182687721,Priest,Priest-Holy,108617,,,,2685,2685,5,False,07/09/23
Lefox,10,175528845,Shaman,Shaman-Restoration,108724,,,,2685,2685,5,False,07/09/23
Peanutmage,5,180616658,Mage,Mage-Fire,108987,,,,2685,2685,5,False,07/09/23
Prohus,4,181500240,Evoker,Evoker-Augmentation,109532,,,,2685,2685,5,False,07/09/23
Shlauffu,14,182304349,Priest,Priest-Shadow,109645,,,,2685,2685,5,False,07/09/23
Gunqer,13,118902570,Druid,Druid-Restoration,111470,,,,2685,2685,5,False,07/09/23
Cebulaczyna,15,121577266,Hunter,Hunter-Marksmanship,111975,,,,2685,2685,5,False,07/09/23
Lefox,10,175528845,Shaman,Shaman-Restoration,93015,Drifting Embers,402746,4,2685,2685,5,False,07/09/23
Màmbà,1,183169964,Paladin,Paladin-Holy,95059,Dazzled,403202,64,2685,2685,5,False,07/09/23
Peanutmage,5,180616658,Mage,Mage-Fire,95171,Glittering Surge,401819,64,2685,2685,5,False,07/09/23
Shlauffu,14,182304349,Priest,Priest-Shadow,97250,Glittering Surge,401819,64,2685,2685,5,False,07/09/23
Lefox,10,175528845,Shaman,Shaman-Restoration,98179,Glittering Surge,401819,64,2685,2685,5,False,07/09/23
Prohus,4,181500240,Evoker,Evoker-Augmentation,103331,,,,2685,2685,5,False,07/09/23
Kryxoria,3,182687721,Priest,Priest-Holy,105185,Drifting Embers,402746,4,2685,2685,5,False,07/09/23
Pazuzell,7,140773839,DemonHunter,DemonHunter-Vengeance,105923,,,,2685,2685,5,False,07/09/23
Nugera,38,181593749,Evoker,Evoker-Augmentation,107639,,,,2685,2685,5,False,07/09/23
Meeow,12,143983765,Druid,Druid-Feral,108052,,,,2685,2685,5,False,07/09/23
Wajpcieto,31,162459010,Shaman,Shaman-Enhancement,108769,,,,2685,2685,5,False,07/09/23
Catherinee,44,180636202,Monk,Monk-Windwalker,108769,,,,2685,2685,5,False,07/09/23
Grubi,9,180755381,Rogue,Rogue-Assassination,109045,,,,2685,2685,5,False,07/09/23
Arathil,6,150634218,Warlock,Warlock-Affliction,109128,,,,2685,2685,5,False,07/09/23
Gunqer,13,118902570,Druid,Druid-Restoration,109375,,,,2685,2685,5,False,07/09/23
Qquo,11,165177271,Priest,Priest-Shadow,109437,,,,2685,2685,5,False,07/09/23
Cebulaczyna,15,121577266,Hunter,Hunter-Marksmanship,110554,Oblivion,401952,32,2685,2685,5,False,07/09/23
Magsoneku,8,180712531,Mage,Mage-Fire,110863,,,,2685,2685,5,False,07/09/23
Owsianko,30,180528313,DeathKnight,DeathKnight-Blood,110962,,,,2685,2685,5,False,07/09/23
Killeen,2,181540927,Evoker,Evoker-Devastation,113699,,,,2685,2685,5,False,07/09/23
Oprychbartek,42,180532497,Rogue,Rogue-Assassination,115494,,,,2685,2685,5,False,07/09/23
Pazuzell,7,140773839,DemonHunter,DemonHunter-Vengeance,171032,Melee,1,1,2685,2685,5,False,07/09/23
Wajpcieto,31,162459010,Shaman,Shaman-Enhancement,178853,Melee,1,1,2685,2685,5,False,07/09/23
Killeen,2,181540927,Evoker,Evoker-Devastation,197486,Cosmic Volley,411302,32,2685,2685,5,False,07/09/23
Cebulaczyna,15,121577266,Hunter,Hunter-Marksmanship,197612,Cosmic Volley,411302,32,2685,2685,5,False,07/09/23
Owsianko,30,180528313,DeathKnight,DeathKnight-Blood,197628,Melee,1,1,2685,2685,5,False,07/09/23
Gunqer,13,118902570,Druid,Druid-Restoration,199139,,,,2685,2685,5,False,07/09/23
Catherinee,44,180636202,Monk,Monk-Windwalker,199216,Blasting Scream,404754,64,2685,2685,5,False,07/09/23
Arathil,6,150634218,Warlock,Warlock-Affliction,199328,Blasting Scream,404754,64,2685,2685,5,False,07/09/23
Qquo,11,165177271,Priest,Priest-Shadow,199330,Blasting Scream,404754,64,2685,2685,5,False,07/09/23
Shlauffu,14,182304349,Priest,Priest-Shadow,199330,Blasting Scream,404754,64,2685,2685,5,False,07/09/23
Magsoneku,8,180712531,Mage,Mage-Fire,199755,Oblivion,401952,32,2685,2685,5,False,07/09/23
Meeow,12,143983765,Druid,Druid-Feral,200479,Blasting Scream,404754,64,2685,2685,5,False,07/09/23
Màmbà,1,183169964,Paladin,Paladin-Holy,200544,Blasting Scream,404754,64,2685,2685,5,False,07/09/23
Peanutmage,5,180616658,Mage,Mage-Fire,200642,Blasting Scream,404754,64,2685,2685,5,False,07/09/23
Lefox,10,175528845,Shaman,Shaman-Restoration,201842,Blasting Scream,404754,64,2685,2685,5,False,07/09/23
Prohus,4,181500240,Evoker,Evoker-Augmentation,201913,Blasting Scream,404754,64,2685,2685,5,False,07/09/23
Kryxoria,3,182687721,Priest,Priest-Holy,201951,Cosmic Volley,411302,32,2685,2685,5,False,07/09/23
Nugera,38,181593749,Evoker,Evoker-Augmentation,202377,Cosmic Volley,411302,32,2685,2685,5,False,07/09/23
Oprychbartek,42,180532497,Rogue,Rogue-Assassination,202476,Oblivion,401952,32,2685,2685,5,False,07/09/23
Grubi,9,180755381,Rogue,Rogue-Subtlety,202476,Oblivion,401952,32,2685,2685,5,False,07/09/23
Pazuzell,7,140773839,DemonHunter,DemonHunter-Vengeance,207410,,,,2685,2685,5,False,07/09/23
Gunqer,13,118902570,Druid,Druid-Restoration,6046,Scorching Bomb,401621,4,2685,2685,5,False,07/09/23
Nugera,38,181593749,Evoker,Evoker-Augmentation,57646,,,,2685,2685,5,False,07/09/23
Meeow,12,143983765,Druid,Druid-Feral,63509,Scorching Bomb,401621,4,2685,2685,5,False,07/09/23
Kryxoria,3,182687721,Priest,Priest-Holy,64750,,,,2685,2685,5,False,07/09/23
Catherinee,44,180636202,Monk,Monk-Windwalker,64867,,,,2685,2685,5,False,07/09/23
Wajpcieto,31,162459010,Shaman,Shaman-Enhancement,65014,Scorching Bomb,401621,4,2685,2685,5,False,07/09/23
Lefox,10,175528845,Shaman,Shaman-Restoration,65130,,,,2685,2685,5,False,07/09/23
Prohus,4,181500240,Evoker,Evoker-Augmentation,65271,,,,2685,2685,5,False,07/09/23
Pazuzell,7,140773839,DemonHunter,DemonHunter-Vengeance,65755,,,,2685,2685,5,False,07/09/23
Killeen,2,181540927,Evoker,Evoker-Devastation,66058,,,,2685,2685,5,False,07/09/23
Magsoneku,8,180712531,Mage,Mage-Fire,66130,,,,2685,2685,5,False,07/09/23
Gunqer,13,118902570,Druid,Druid-Restoration,66651,,,,2685,2685,5,False,07/09/23
Oprychbartek,42,180532497,Rogue,Rogue-Assassination,68024,,,,2685,2685,5,False,07/09/23
Peanutmage,5,180616658,Mage,Mage-Fire,68069,,,,2685,2685,5,False,07/09/23
Màmbà,1,183169964,Paladin,Paladin-Holy,68891,,,,2685,2685,5,False,07/09/23
Arathil,6,150634218,Warlock,Warlock-Affliction,69990,,,,2685,2685,5,False,07/09/23
Qquo,11,165177271,Priest,Priest-Shadow,70005,,,,2685,2685,5,False,07/09/23
Owsianko,30,180528313,DeathKnight,DeathKnight-Blood,71510,,,,2685,2685,5,False,07/09/23
Grubi,9,180755381,Rogue,Rogue-Subtlety,72625,,,,2685,2685,5,False,07/09/23
Shlauffu,14,182304349,Priest,Priest-Shadow,73540,,,,2685,2685,5,False,07/09/23
Shlauffu,14,182304349,Priest,Priest-Shadow,48594,Scorching Bomb,401621,4,2685,2685,5,False,07/09/23
Catherinee,44,180636202,Monk,Monk-Windwalker,51643,Scorching Detonation,401525,4,2685,2685,5,False,07/09/23
Prohus,4,181500240,Evoker,Evoker-Augmentation,57047,,,,2685,2685,5,False,07/09/23
Kryxoria,3,182687721,Priest,Priest-Holy,57174,,,,2685,2685,5,False,07/09/23
Nugera,38,181593749,Evoker,Evoker-Augmentation,57996,,,,2685,2685,5,False,07/09/23
Lefox,10,175528845,Shaman,Shaman-Restoration,58023,,,,2685,2685,5,False,07/09/23
Magsoneku,8,180712531,Mage,Mage-Fire,58303,,,,2685,2685,5,False,07/09/23
Pazuzell,7,140773839,DemonHunter,DemonHunter-Vengeance,58602,,,,2685,2685,5,False,07/09/23
Arathil,6,150634218,Warlock,Warlock-Affliction,58849,,,,2685,2685,5,False,07/09/23
Wajpcieto,31,162459010,Shaman,Shaman-Enhancement,59018,Scorching Bomb,401621,4,2685,2685,5,False,07/09/23
Killeen,2,181540927,Evoker,Evoker-Devastation,59018,Scorching Bomb,401621,4,2685,2685,5,False,07/09/23
Peanutmage,5,180616658,Mage,Mage-Fire,59056,,,,2685,2685,5,False,07/09/23
Qquo,11,165177271,Priest,Priest-Shadow,59628,,,,2685,2685,5,False,07/09/23
Gunqer,13,118902570,Druid,Druid-Restoration,59831,,,,2685,2685,5,False,07/09/23
Oprychbartek,42,180532497,Rogue,Rogue-Assassination,60034,Searing Breath,402051,4,2685,2685,5,False,07/09/23
Meeow,12,143983765,Druid,Druid-Feral,61258,,,,2685,2685,5,False,07/09/23
Màmbà,1,183169964,Paladin,Paladin-Holy,62318,,,,2685,2685,5,False,07/09/23
Owsianko,30,180528313,DeathKnight,DeathKnight-Blood,62467,,,,2685,2685,5,False,07/09/23
Grubi,9,180755381,Rogue,Rogue-Subtlety,64822,,,,2685,2685,5,False,07/09/23
Nugera,38,181593749,Evoker,Evoker-Augmentation,14033,Scorching Bomb,401621,4,2685,2685,5,False,07/09/23
Prohus,4,181500240,Evoker,Evoker-Augmentation,16238,,,,2685,2685,5,False,07/09/23
Pazuzell,7,140773839,DemonHunter,DemonHunter-Vengeance,18549,,,,2685,2685,5,False,07/09/23
Wajpcieto,31,162459010,Shaman,Shaman-Enhancement,22923,,,,2685,2685,5,False,07/09/23
Lefox,10,175528845,Shaman,Shaman-Restoration,23611,,,,2685,2685,5,False,07/09/23
Owsianko,30,180528313,DeathKnight,DeathKnight-Blood,24504,,,,2685,2685,5,False,07/09/23
Grubi,9,180755381,Rogue,Rogue-Subtlety,24786,,,,2685,2685,5,False,07/09/23
Kryxoria,3,182687721,Priest,Priest-Holy,25284,,,,2685,2685,5,False,07/09/23
Màmbà,1,183169964,Paladin,Paladin-Holy,25413,,,,2685,2685,5,False,07/09/23
Magsoneku,8,180712531,Mage,Mage-Fire,25501,,,,2685,2685,5,False,07/09/23
Oprychbartek,42,180532497,Rogue,Rogue-Assassination,25573,,,,2685,2685,5,False,07/09/23
Meeow,12,143983765,Druid,Druid-Feral,25617,,,,2685,2685,5,False,07/09/23
Catherinee,44,180636202,Monk,Monk-Windwalker,26134,,,,2685,2685,5,False,07/09/23
Killeen,2,181540927,Evoker,Evoker-Devastation,27882,,,,2685,2685,5,False,07/09/23
Shlauffu,14,182304349,Priest,Priest-Shadow,28239,,,,2685,2685,5,False,07/09/23
Gunqer,13,118902570,Druid,Druid-Restoration,28692,,,,2685,2685,5,False,07/09/23
Arathil,6,150634218,Warlock,Warlock-Affliction,28771,,,,2685,2685,5,False,07/09/23
Peanutmage,5,180616658,Mage,Mage-Fire,29369,,,,2685,2685,5,False,07/09/23
Qquo,11,165177271,Priest,Priest-Shadow,30369,,,,2685,2685,5,False,07/09/23
Meeow,12,143983765,Druid,Druid-Feral,131415,Lost In Space,404008,32,2685,2685,5,False,07/09/23
Prohus,4,181500240,Evoker,Evoker-Augmentation,192985,,,,2685,2685,5,False,07/09/23
Nugera,38,181593749,Evoker,Evoker-Augmentation,193103,,,,2685,2685,5,False,07/09/23
Pazuzell,7,140773839,DemonHunter,DemonHunter-Vengeance,195651,,,,2685,2685,5,False,07/09/23
Killeen,2,181540927,Evoker,Evoker-Devastation,195853,Blasting Scream,404754,64,2685,2685,5,False,07/09/23
Grubi,9,180755381,Rogue,Rogue-Subtlety,195893,Cosmic Volley,411302,32,2685,2685,5,False,07/09/23
Cebulaczyna,15,121577266,Hunter,Hunter-Marksmanship,196016,Cosmic Volley,411302,32,2685,2685,5,False,07/09/23
Catherinee,44,180636202,Monk,Monk-Windwalker,196016,Oblivion,401952,32,2685,2685,5,False,07/09/23
Shlauffu,14,182304349,Priest,Priest-Shadow,196115,Cosmic Volley,411302,32,2685,2685,5,False,07/09/23
Peanutmage,5,180616658,Mage,Mage-Fire,196167,Cosmic Volley,411302,32,2685,2685,5,False,07/09/23
Arathil,6,150634218,Warlock,Warlock-Affliction,196224,Cosmic Volley,411302,32,2685,2685,5,False,07/09/23
Qquo,11,165177271,Priest,Priest-Shadow,196224,Cosmic Volley,411302,32,2685,2685,5,False,07/09/23
Kryxoria,3,182687721,Priest,Priest-Holy,196481,,,,2685,2685,5,False,07/09/23
Wajpcieto,31,162459010,Shaman,Shaman-Enhancement,196984,Oblivion,401952,32,2685,2685,5,False,07/09/23
Meeow,12,143983765,Druid,Druid-Feral,197141,,,,2685,2685,5,False,07/09/23
Magsoneku,8,180712531,Mage,Mage-Fire,197328,Oblivion,401952,32,2685,2685,5,False,07/09/23
Lefox,10,175528845,Shaman,Shaman-Restoration,197629,,,,2685,2685,5,False,07/09/23
Màmbà,1,183169964,Paladin,Paladin-Holy,198021,,,,2685,2685,5,False,07/09/23
Oprychbartek,42,180532497,Rogue,Rogue-Assassination,199678,Destabilize,413070,1,2685,2685,5,False,07/09/23
Owsianko,30,180528313,DeathKnight,DeathKnight-Blood,200324,Melee,1,1,2685,2685,5,False,07/09/23
Gunqer,13,118902570,Druid,Druid-Restoration,202806,Void Claws,411242,1,2685,2685,5,False,07/09/23
Killeen,2,181540927,Evoker,Evoker-Devastation,52139,Searing Breath,402051,4,2685,2685,5,False,07/09/23
Shlauffu,14,182304349,Priest,Priest-Shadow,73997,Drifting Embers,402746,4,2685,2685,5,False,07/09/23
Lefox,10,175528845,Shaman,Shaman-Restoration,75032,Scorching Bomb,401621,4,2685,2685,5,False,07/09/23
Prohus,4,181500240,Evoker,Evoker-Augmentation,80042,,,,2685,2685,5,False,07/09/23
Nugera,38,181593749,Evoker,Evoker-Augmentation,80756,,,,2685,2685,5,False,07/09/23
Killeen,2,181540927,Evoker,Evoker-Devastation,81066,,,,2685,2685,5,False,07/09/23
Pazuzell,7,140773839,DemonHunter,DemonHunter-Vengeance,81484,,,,2685,2685,5,False,07/09/23
Kryxoria,3,182687721,Priest,Priest-Holy,81770,,,,2685,2685,5,False,07/09/23
Meeow,12,143983765,Druid,Druid-Feral,81925,,,,2685,2685,5,False,07/09/23
Gunqer,13,118902570,Druid,Druid-Restoration,81951,,,,2685,2685,5,False,07/09/23
Magsoneku,8,180712531,Mage,Mage-Fire,82354,,,,2685,2685,5,False,07/09/23
Oprychbartek,42,180532497,Rogue,Rogue-Assassination,82623,,,,2685,2685,5,False,07/09/23
Owsianko,30,180528313,DeathKnight,DeathKnight-Blood,83015,,,,2685,2685,5,False,07/09/23
Màmbà,1,183169964,Paladin,Paladin-Holy,83181,,,,2685,2685,5,False,07/09/23
Grubi,9,180755381,Rogue,Rogue-Subtlety,83580,,,,2685,2685,5,False,07/09/23
Qquo,11,165177271,Priest,Priest-Shadow,83669,,,,2685,2685,5,False,07/09/23
Arathil,6,150634218,Warlock,Warlock-Affliction,83983,,,,2685,2685,5,False,07/09/23
Wajpcieto,31,162459010,Shaman,Shaman-Enhancement,84359,,,,2685,2685,5,False,07/09/23
Catherinee,44,180636202,Monk,Monk-Windwalker,85075,,,,2685,2685,5,False,07/09/23
Peanutmage,5,180616658,Mage,Mage-Fire,85146,,,,2685,2685,5,False,07/09/23
Catherinee,44,180636202,Monk,Monk-Windwalker,165863,Void Blast,411238,32,2685,2685,5,False,07/09/23
Wajpcieto,31,162459010,Shaman,Shaman-Enhancement,166307,Destabilize,413070,1,2685,2685,5,False,07/09/23
Oprychbartek,42,180532497,Rogue,Rogue-Assassination,166470,Oblivion,401952,32,2685,2685,5,False,07/09/23
Cebulaczyna,15,121577266,Hunter,Hunter-Marksmanship,172454,Oblivion,401952,32,2685,2685,5,False,07/09/23
Pazuzell,7,140773839,DemonHunter,DemonHunter-Vengeance,176971,,,,2685,2685,5,False,07/09/23
Qquo,11,165177271,Priest,Priest-Shadow,182548,Void Blast,411238,32,2685,2685,5,False,07/09/23
Meeow,12,143983765,Druid,Druid-Feral,183185,Cosmic Volley,411302,32,2685,2685,5,False,07/09/23
Grubi,9,180755381,Rogue,Rogue-Subtlety,183185,Cosmic Volley,411302,32,2685,2685,5,False,07/09/23
Kryxoria,3,182687721,Priest,Priest-Holy,185106,Void Blast,411238,32,2685,2685,5,False,07/09/23
Gunqer,13,118902570,Druid,Druid-Restoration,185306,,,,2685,2685,5,False,07/09/23
Prohus,4,181500240,Evoker,Evoker-Augmentation,185550,,,,2685,2685,5,False,07/09/23
Màmbà,1,183169964,Paladin,Paladin-Holy,185671,,,,2685,2685,5,False,07/09/23
Lefox,10,175528845,Shaman,Shaman-Restoration,186017,Oblivion,401952,32,2685,2685,5,False,07/09/23
Magsoneku,8,180712531,Mage,Mage-Fire,187020,,,,2685,2685,5,False,07/09/23
Killeen,2,181540927,Evoker,Evoker-Devastation,187458,Oblivion,401952,32,2685,2685,5,False,07/09/23
Arathil,6,150634218,Warlock,Warlock-Affliction,188345,Cosmic Volley,411302,32,2685,2685,5,False,07/09/23
Nugera,38,181593749,Evoker,Evoker-Augmentation,188432,Cosmic Volley,411302,32,2685,2685,5,False,07/09/23
Shlauffu,14,182304349,Priest,Priest-Shadow,188471,Cosmic Volley,411302,32,2685,2685,5,False,07/09/23
Peanutmage,5,180616658,Mage,Mage-Fire,188502,Cosmic Volley,411302,32,2685,2685,5,False,07/09/23
Arathil,6,150634218,Warlock,Warlock-Affliction,74946,Scorching Bomb,401621,4,2685,2685,5,False,07/09/23
Màmbà,1,183169964,Paladin,Paladin-Holy,99945,Dazzled,403202,64,2685,2685,5,False,07/09/23
Wajpcieto,31,162459010,Shaman,Shaman-Enhancement,184294,Melee,1,1,2685,2685,5,False,07/09/23
Meeow,12,143983765,Druid,Druid-Feral,192222,Melee,1,1,2685,2685,5,False,07/09/23
Prohus,4,181500240,Evoker,Evoker-Augmentation,193180,,,,2685,2685,5,False,07/09/23
Killeen,2,181540927,Evoker,Evoker-Devastation,193510,Dread,404300,32,2685,2685,5,False,07/09/23
Nugera,38,181593749,Evoker,Evoker-Augmentation,193711,,,,2685,2685,5,False,07/09/23
Catherinee,44,180636202,Monk,Monk-Windwalker,194211,Melee,1,1,2685,2685,5,False,07/09/23
Cebulaczyna,15,121577266,Hunter,Hunter-Marksmanship,194977,Cosmic Volley,411302,32,2685,2685,5,False,07/09/23
Shlauffu,14,182304349,Priest,Priest-Shadow,195012,Cosmic Volley,411302,32,2685,2685,5,False,07/09/23
Qquo,11,165177271,Priest,Priest-Shadow,195060,Cosmic Volley,411302,32,2685,2685,5,False,07/09/23
Arathil,6,150634218,Warlock,Warlock-Affliction,195242,Melee,1,1,2685,2685,5,False,07/09/23
Peanutmage,5,180616658,Mage,Mage-Fire,196992,,,,2685,2685,5,False,07/09/23
