name,id,guid,type,icon,itemLevel,total,activeTime,activeTimeReduced,overheal,abilitiesName,abilitiesTotal,abilitiesType,pullId,pullCode,encounterId,encounterName,encounterDifficulty,wipeCutoff,encounterKill,encounterDate
Peanutmage,212,180616658,Mage,Mage-Fire,445,252678,0,0,,Refreshing Healing Potion,252678,16,51,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Owsianko,157,180528313,DeathKnight,DeathKnight-Blood,445,356600,0,0,376599,Healthstone,356600,1,51,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Cebulaczyna,39,121577266,Hunter,Hunter-Marksmanship,445,430128,0,0,,Refreshing Healing Potion,234831,16,51,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Cebulaczyna,39,121577266,Hunter,Hunter-Marksmanship,445,430128,0,0,,Healthstone,195297,1,51,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Kryxoria,22,182687721,Priest,Priest-Holy,445,298584,2401,2401,199144,Healthstone,170076,1,51,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Kryxoria,22,182687721,Priest,Priest-Holy,445,298584,2401,2401,199144,Refreshing Healing Potion,128508,16,51,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Cebulaczyna,39,121577266,Hunter,Hunter-Marksmanship,445,200415,0,0,33013,Healthstone,200415,1,53,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Meeow,185,143983765,Druid,Druid-Feral,446,230857,0,0,216139,Healthstone,137018,1,53,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Meeow,185,143983765,Druid,Druid-Feral,446,230857,0,0,216139,Refreshing Healing Potion,93839,16,53,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Oprychbartek,209,180532497,Rogue,Rogue-Assassination,445,354624,0,0,68291,Refreshing Healing Potion,234675,16,53,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Oprychbartek,209,180532497,Rogue,Rogue-Assassination,445,354624,0,0,68291,Healthstone,119949,1,53,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Catherinee,220,180636202,Monk,Monk-Windwalker,444,263056,0,0,,Refreshing Healing Potion,263056,16,53,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Lefox,9,175528845,Shaman,Shaman-Restoration,442,171513,0,0,84540,Healthstone,171513,1,53,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Pazuzell,4,140773839,DemonHunter,DemonHunter-Vengeance,445,364062,0,0,,Healthstone,364062,1,53,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Arathil,3,150634218,Warlock,Warlock-Affliction,446,163852,0,0,202338,Healthstone,163852,1,53,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Owsianko,157,180528313,DeathKnight,DeathKnight-Blood,445,36960,0,0,738331,Healthstone,36960,1,53,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Grubi,94,180755381,Rogue,Rogue-Subtlety,445,259584,0,0,,Refreshing Healing Potion,259584,16,53,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Nugera,2,181593749,Evoker,Evoker-Augmentation,445,201894,0,0,9492,Refreshing Healing Potion,201894,16,53,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Prohus,1,181500240,Evoker,Evoker-Augmentation,446,445187,0,0,174034,Refreshing Healing Potion,234546,16,53,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Prohus,1,181500240,Evoker,Evoker-Augmentation,446,445187,0,0,174034,Healthstone,210641,1,53,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Qquo,131,165177271,Priest,Priest-Shadow,445,327192,0,0,90988,Healthstone,239181,1,53,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Qquo,131,165177271,Priest,Priest-Shadow,445,327192,0,0,90988,Refreshing Healing Potion,88011,16,53,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Shlauffu,214,182304349,Priest,Priest-Shadow,446,258210,0,0,,Healthstone,258210,1,53,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Gunqer,69,118902570,Druid,Druid-Restoration,446,260987,0,0,18618,Healthstone,260987,1,53,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Killeen,211,181540927,Evoker,Evoker-Devastation,445,371641,0,0,,Healthstone,201128,1,53,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Killeen,211,181540927,Evoker,Evoker-Devastation,445,371641,0,0,,Refreshing Healing Potion,170513,16,53,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Cebulaczyna,39,121577266,Hunter,Hunter-Marksmanship,445,236017,0,0,,Refreshing Healing Potion,236017,16,54,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Meeow,185,143983765,Druid,Druid-Feral,446,310698,0,0,90362,Refreshing Healing Potion,216220,16,54,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Meeow,185,143983765,Druid,Druid-Feral,446,310698,0,0,90362,Healthstone,94478,1,54,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Oprychbartek,209,180532497,Rogue,Rogue-Assassination,445,226526,0,0,196038,Refreshing Healing Potion,185298,16,54,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Oprychbartek,209,180532497,Rogue,Rogue-Assassination,445,226526,0,0,196038,Healthstone,41228,1,54,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Màmbà,208,183169964,Paladin,Paladin-Holy,445,235520,0,0,,Refreshing Healing Potion,235520,16,54,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Lefox,9,175528845,Shaman,Shaman-Restoration,442,40203,0,0,151315,Healthstone,40203,1,54,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Arathil,3,150634218,Warlock,Warlock-Affliction,446,435802,0,0,114098,Healthstone,372074,1,54,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Arathil,3,150634218,Warlock,Warlock-Affliction,446,435802,0,0,114098,Refreshing Healing Potion,63728,16,54,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Owsianko,157,180528313,DeathKnight,DeathKnight-Blood,445,153001,0,0,530571,Healthstone,153001,1,54,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Grubi,94,180755381,Rogue,Rogue-Subtlety,445,212358,0,0,,Refreshing Healing Potion,212358,16,54,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Nugera,2,181593749,Evoker,Evoker-Augmentation,445,276031,0,0,138688,Refreshing Healing Potion,228296,16,54,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Nugera,2,181593749,Evoker,Evoker-Augmentation,445,276031,0,0,138688,Healthstone,47735,1,54,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Prohus,1,181500240,Evoker,Evoker-Augmentation,446,389247,0,0,224169,Healthstone,194827,1,54,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Prohus,1,181500240,Evoker,Evoker-Augmentation,446,389247,0,0,224169,Refreshing Healing Potion,194420,16,54,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Koozkie,5,154435992,Mage,Mage-Frost,444,255082,1275,1275,83349,Refreshing Healing Potion,173383,16,54,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Koozkie,5,154435992,Mage,Mage-Frost,444,255082,1275,1275,83349,Healthstone,81699,1,54,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Shlauffu,214,182304349,Priest,Priest-Shadow,446,366354,0,0,15617,Refreshing Healing Potion,206781,16,54,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Shlauffu,214,182304349,Priest,Priest-Shadow,446,366354,0,0,15617,Healthstone,159573,1,54,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Qquo,131,165177271,Priest,Priest-Shadow,445,190710,0,0,,Healthstone,190710,1,54,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Pepko,221,178016999,Paladin,Paladin-Retribution,444,240449,0,0,,Healthstone,240449,1,54,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Killeen,211,181540927,Evoker,Evoker-Devastation,445,441973,6009,6009,,Refreshing Healing Potion,224117,16,54,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Killeen,211,181540927,Evoker,Evoker-Devastation,445,441973,6009,6009,,Healthstone,217856,1,54,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Qquo,131,165177271,Priest,Priest-Shadow,445,154510,0,0,,Healthstone,154510,1,55,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Koozkie,5,154435992,Mage,Mage-Frost,444,187254,0,0,,Refreshing Healing Potion,187254,16,55,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Meeow,185,143983765,Druid,Druid-Feral,447,237650,0,0,7734,Refreshing Healing Potion,237650,16,55,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Grubi,94,180755381,Rogue,Rogue-Subtlety,445,222975,0,0,,Refreshing Healing Potion,222975,16,55,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Shlauffu,214,182304349,Priest,Priest-Shadow,446,236969,0,0,,Refreshing Healing Potion,236969,16,55,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Killeen,211,181540927,Evoker,Evoker-Devastation,445,226054,0,0,,Healthstone,226054,1,55,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Nugera,2,181593749,Evoker,Evoker-Augmentation,445,243254,0,0,,Refreshing Healing Potion,243254,16,55,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Prohus,1,181500240,Evoker,Evoker-Augmentation,446,233529,0,0,,Refreshing Healing Potion,233529,16,55,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Oprychbartek,209,180532497,Rogue,Rogue-Assassination,445,183064,0,0,66986,Refreshing Healing Potion,183064,16,55,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Kryxoria,22,182687721,Priest,Priest-Holy,445,180011,0,0,14640,Healthstone,180011,1,56,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Cebulaczyna,39,121577266,Hunter,Hunter-Marksmanship,445,102951,0,0,108262,Healthstone,102951,1,56,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Meeow,185,143983765,Druid,Druid-Feral,447,368430,0,0,76390,Refreshing Healing Potion,210691,16,56,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Meeow,185,143983765,Druid,Druid-Feral,447,368430,0,0,76390,Healthstone,157739,1,56,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Oprychbartek,209,180532497,Rogue,Rogue-Assassination,445,214752,0,0,12624,Refreshing Healing Potion,214752,16,56,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Màmbà,208,183169964,Paladin,Paladin-Holy,445,84575,0,0,109715,Refreshing Healing Potion,84575,16,56,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Lefox,9,175528845,Shaman,Shaman-Restoration,442,94416,0,0,155859,Healthstone,94416,1,56,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Pazuzell,4,140773839,DemonHunter,DemonHunter-Vengeance,445,339790,0,0,,Healthstone,339790,1,56,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Arathil,3,150634218,Warlock,Warlock-Affliction,446,115951,0,0,268155,Healthstone,115951,1,56,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Grubi,94,180755381,Rogue,Rogue-Subtlety,445,212358,0,0,,Refreshing Healing Potion,212358,16,56,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Nugera,2,181593749,Evoker,Evoker-Augmentation,445,284118,0,0,169750,Refreshing Healing Potion,228297,16,56,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Nugera,2,181593749,Evoker,Evoker-Augmentation,445,284118,0,0,169750,Healthstone,55821,1,56,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Prohus,1,181500240,Evoker,Evoker-Augmentation,446,235888,0,0,395442,Healthstone,128276,1,56,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Prohus,1,181500240,Evoker,Evoker-Augmentation,446,235888,0,0,395442,Refreshing Healing Potion,107612,16,56,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Koozkie,5,154435992,Mage,Mage-Frost,444,381141,0,0,,Refreshing Healing Potion,208060,16,56,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Koozkie,5,154435992,Mage,Mage-Frost,444,381141,0,0,,Healthstone,173081,1,56,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Qquo,131,165177271,Priest,Priest-Shadow,445,320333,0,0,,Refreshing Healing Potion,173180,16,56,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Qquo,131,165177271,Priest,Priest-Shadow,445,320333,0,0,,Healthstone,147153,1,56,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Shlauffu,214,182304349,Priest,Priest-Shadow,446,282177,0,0,236497,Healthstone,164682,1,56,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Shlauffu,214,182304349,Priest,Priest-Shadow,446,282177,0,0,236497,Refreshing Healing Potion,117495,16,56,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Gunqer,69,118902570,Druid,Druid-Restoration,446,62456,0,0,191730,Healthstone,62456,1,56,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Killeen,211,181540927,Evoker,Evoker-Devastation,445,221992,0,0,188989,Healthstone,134790,1,56,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Killeen,211,181540927,Evoker,Evoker-Devastation,445,221992,0,0,188989,Refreshing Healing Potion,87202,16,56,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Prohus,1,181500240,Evoker,Evoker-Augmentation,446,170634,0,0,63912,Refreshing Healing Potion,170634,16,57,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Cebulaczyna,39,121577266,Hunter,Hunter-Marksmanship,445,236919,0,0,,Refreshing Healing Potion,236919,16,57,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Meeow,185,143983765,Druid,Druid-Feral,447,187996,0,0,52289,Refreshing Healing Potion,187996,16,57,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Màmbà,208,183169964,Paladin,Paladin-Holy,445,387333,209,209,,Refreshing Healing Potion,194291,16,57,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Màmbà,208,183169964,Paladin,Paladin-Holy,445,387333,209,209,,Healthstone,193042,1,57,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Oprychbartek,209,180532497,Rogue,Rogue-Assassination,445,146321,0,0,93649,Refreshing Healing Potion,146321,16,57,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Shlauffu,214,182304349,Priest,Priest-Shadow,446,230067,0,0,,Refreshing Healing Potion,230067,16,57,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Grubi,94,180755381,Rogue,Rogue-Subtlety,445,254829,0,0,,Refreshing Healing Potion,254829,16,57,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Killeen,211,181540927,Evoker,Evoker-Devastation,445,443410,4941,4941,,Refreshing Healing Potion,223357,16,57,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Killeen,211,181540927,Evoker,Evoker-Devastation,445,443410,4941,4941,,Healthstone,220053,1,57,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Nugera,2,181593749,Evoker,Evoker-Augmentation,445,236169,0,0,,Refreshing Healing Potion,236169,16,57,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Prohus,1,181500240,Evoker,Evoker-Augmentation,446,176164,0,0,49313,Refreshing Healing Potion,176164,16,58,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Meeow,185,143983765,Druid,Druid-Feral,447,141273,0,0,89975,Refreshing Healing Potion,141273,16,58,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Oprychbartek,209,180532497,Rogue,Rogue-Assassination,445,143420,0,0,84896,Refreshing Healing Potion,143420,16,58,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Qquo,131,165177271,Priest,Priest-Shadow,445,152063,0,0,45715,Refreshing Healing Potion,152063,16,58,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Shlauffu,214,182304349,Priest,Priest-Shadow,446,33605,0,0,201064,Refreshing Healing Potion,33605,16,58,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Gunqer,69,118902570,Druid,Druid-Restoration,446,93652,876,876,387394,Healthstone,86989,1,58,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Gunqer,69,118902570,Druid,Druid-Restoration,446,93652,876,876,387394,Refreshing Healing Potion,6663,16,58,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Grubi,94,180755381,Rogue,Rogue-Subtlety,445,212358,0,0,,Refreshing Healing Potion,212358,16,58,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Killeen,211,181540927,Evoker,Evoker-Devastation,445,210983,0,0,,Healthstone,210983,1,58,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Nugera,2,181593749,Evoker,Evoker-Augmentation,445,163364,0,0,57398,Refreshing Healing Potion,163364,16,58,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Kryxoria,22,182687721,Priest,Priest-Holy,445,95438,0,0,128970,Healthstone,95438,1,59,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Cebulaczyna,39,121577266,Hunter,Hunter-Marksmanship,445,506249,706,706,,Refreshing Healing Potion,253381,16,59,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Cebulaczyna,39,121577266,Hunter,Hunter-Marksmanship,445,506249,706,706,,Healthstone,252868,1,59,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Meeow,185,143983765,Druid,Druid-Feral,447,215021,0,0,207887,Refreshing Healing Potion,188631,16,59,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Meeow,185,143983765,Druid,Druid-Feral,447,215021,0,0,207887,Healthstone,26390,1,59,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Oprychbartek,209,180532497,Rogue,Rogue-Assassination,445,190362,0,0,29173,Refreshing Healing Potion,190362,16,59,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Màmbà,208,183169964,Paladin,Paladin-Holy,445,194290,0,0,,Refreshing Healing Potion,194290,16,59,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Lefox,9,175528845,Shaman,Shaman-Restoration,442,42308,0,0,187911,Healthstone,42308,1,59,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Pazuzell,4,140773839,DemonHunter,DemonHunter-Vengeance,445,242708,0,0,,Healthstone,242708,1,59,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Arathil,3,150634218,Warlock,Warlock-Affliction,446,381206,0,0,154815,Healthstone,208480,1,59,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Arathil,3,150634218,Warlock,Warlock-Affliction,446,381206,0,0,154815,Refreshing Healing Potion,172726,16,59,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Owsianko,157,180528313,DeathKnight,DeathKnight-Blood,445,139940,0,0,577922,Healthstone,139940,1,59,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Grubi,94,180755381,Rogue,Rogue-Subtlety,445,108864,0,0,159123,Refreshing Healing Potion,108864,16,59,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Nugera,2,181593749,Evoker,Evoker-Augmentation,445,341258,0,0,98691,Refreshing Healing Potion,211386,16,59,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Nugera,2,181593749,Evoker,Evoker-Augmentation,445,341258,0,0,98691,Healthstone,129872,1,59,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Koozkie,5,154435992,Mage,Mage-Frost,444,181247,0,0,6222,Healthstone,181247,1,59,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Prohus,1,181500240,Evoker,Evoker-Augmentation,446,199364,0,0,,Refreshing Healing Potion,199364,16,59,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Shlauffu,214,182304349,Priest,Priest-Shadow,446,400730,0,0,30198,Refreshing Healing Potion,222399,16,59,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Shlauffu,214,182304349,Priest,Priest-Shadow,446,400730,0,0,30198,Healthstone,178331,1,59,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Gunqer,69,118902570,Druid,Druid-Restoration,446,68512,0,0,120224,Healthstone,68512,1,59,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Killeen,211,181540927,Evoker,Evoker-Devastation,445,204839,0,0,,Healthstone,204839,1,59,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Kryxoria,22,182687721,Priest,Priest-Holy,445,140232,0,0,171611,Healthstone,140232,1,60,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Cebulaczyna,39,121577266,Hunter,Hunter-Marksmanship,445,307141,0,0,125937,Healthstone,198246,1,60,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Cebulaczyna,39,121577266,Hunter,Hunter-Marksmanship,445,307141,0,0,125937,Refreshing Healing Potion,108895,16,60,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Meeow,185,143983765,Druid,Druid-Feral,447,305222,0,0,119588,Refreshing Healing Potion,230380,16,60,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Meeow,185,143983765,Druid,Druid-Feral,447,305222,0,0,119588,Healthstone,74842,1,60,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Màmbà,208,183169964,Paladin,Paladin-Holy,445,411734,0,0,,Healthstone,214470,1,60,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Màmbà,208,183169964,Paladin,Paladin-Holy,445,411734,0,0,,Refreshing Healing Potion,197264,16,60,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Oprychbartek,209,180532497,Rogue,Rogue-Assassination,445,241926,0,0,,Refreshing Healing Potion,241926,16,60,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Lefox,9,175528845,Shaman,Shaman-Restoration,444,161304,0,0,83030,Healthstone,161304,1,60,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Arathil,3,150634218,Warlock,Warlock-Affliction,446,200351,0,0,245695,Healthstone,200351,1,60,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Owsianko,157,180528313,DeathKnight,DeathKnight-Blood,445,143307,0,0,561960,Healthstone,143307,1,60,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Nugera,2,181593749,Evoker,Evoker-Augmentation,445,228499,0,0,255044,Refreshing Healing Potion,173900,16,60,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Nugera,2,181593749,Evoker,Evoker-Augmentation,445,228499,0,0,255044,Healthstone,54599,1,60,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Prohus,1,181500240,Evoker,Evoker-Augmentation,446,197104,0,0,30685,Refreshing Healing Potion,197104,16,60,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
Shlauffu,214,182304349,Priest,Priest-Shadow,446,353720,0,0,53633,Healthstone,177286,1,60,vwJQzXD3Z2HgLWGy,2685,Scalecommander Sarkareth,5,0,False,17/09/23
