name,id,guid,type,icon,total,pullId,pullCode,encounterId,encounterName,encounterDifficulty,encounterKill,encounterDate
Arathil,6,150634218,Warlock,Warlock-Affliction,13555084,26,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Magsoneku,8,180712531,Mage,Mage-Fire,12812790,27,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Kryxoria,3,182687721,Priest,Priest-Holy,928966,27,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Cebulaczyna,15,121577266,Hunter,Hunter-Marksmanship,11228699,27,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Meeow,12,143983765,Druid,Druid-Feral,14057825,27,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Màmbà,1,183169964,Paladin,Paladin-Holy,1267182,27,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Peanutmage,5,180616658,Mage,Mage-Fire,13030336,27,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Pazuzell,7,140773839,DemonHunter,DemonHunter-Vengeance,7665346,27,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Killeen,2,181540927,Evoker,Evoker-Devastation,14105282,27,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Catherinee,44,180636202,Monk,Monk-Windwalker,10681769,27,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Nugera,38,181593749,Evoker,Evoker-Augmentation,15006990,27,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Prohus,4,181500240,Evoker,Evoker-Augmentation,14429272,27,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Qquo,11,165177271,Priest,Priest-Shadow,11083026,27,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Lefox,10,175528845,Shaman,Shaman-Restoration,614194,27,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Wajpcieto,31,162459010,Shaman,Shaman-Enhancement,13534379,27,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Grubi,9,180755381,Rogue,Rogue-Assassination,11077618,27,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Oprychbartek,42,180532497,Rogue,Rogue-Assassination,13059061,27,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Gunqer,13,118902570,Druid,Druid-Restoration,803527,27,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Owsianko,30,180528313,DeathKnight,DeathKnight-Blood,7257863,27,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Shlauffu,14,182304349,Priest,Priest-Shadow,10597947,27,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Arathil,6,150634218,Warlock,Warlock-Affliction,12287718,27,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Magsoneku,8,180712531,Mage,Mage-Fire,23291339,28,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Kryxoria,3,182687721,Priest,Priest-Holy,1317401,28,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Cebulaczyna,15,121577266,Hunter,Hunter-Marksmanship,25235826,28,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Màmbà,1,183169964,Paladin,Paladin-Holy,3278122,28,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Meeow,12,143983765,Druid,Druid-Feral,28151151,28,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Peanutmage,5,180616658,Mage,Mage-Fire,28129145,28,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Pazuzell,7,140773839,DemonHunter,DemonHunter-Vengeance,16916291,28,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Killeen,2,181540927,Evoker,Evoker-Devastation,29537493,28,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Catherinee,44,180636202,Monk,Monk-Windwalker,22151246,28,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Nugera,38,181593749,Evoker,Evoker-Augmentation,34031685,28,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Prohus,4,181500240,Evoker,Evoker-Augmentation,28819484,28,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Qquo,11,165177271,Priest,Priest-Shadow,26344239,28,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Lefox,10,175528845,Shaman,Shaman-Restoration,2283888,28,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Wajpcieto,31,162459010,Shaman,Shaman-Enhancement,20506787,28,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Grubi,9,180755381,Rogue,Rogue-Subtlety,28861855,28,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Oprychbartek,42,180532497,Rogue,Rogue-Assassination,22903126,28,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Gunqer,13,118902570,Druid,Druid-Restoration,1699881,28,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Owsianko,30,180528313,DeathKnight,DeathKnight-Blood,16559186,28,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Shlauffu,14,182304349,Priest,Priest-Shadow,28209051,28,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Arathil,6,150634218,Warlock,Warlock-Affliction,32223742,28,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Magsoneku,8,180712531,Mage,Mage-Fire,9455335,29,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Kryxoria,3,182687721,Priest,Priest-Holy,515822,29,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Cebulaczyna,15,121577266,Hunter,Hunter-Marksmanship,8930909,29,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Meeow,12,143983765,Druid,Druid-Feral,8024356,29,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Màmbà,1,183169964,Paladin,Paladin-Holy,1017964,29,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Peanutmage,5,180616658,Mage,Mage-Fire,9986142,29,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Pazuzell,7,140773839,DemonHunter,DemonHunter-Vengeance,5193554,29,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Killeen,2,181540927,Evoker,Evoker-Devastation,11360404,29,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Catherinee,44,180636202,Monk,Monk-Windwalker,7873736,29,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Prohus,4,181500240,Evoker,Evoker-Augmentation,9204505,29,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Nugera,38,181593749,Evoker,Evoker-Augmentation,12131380,29,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Qquo,11,165177271,Priest,Priest-Shadow,8591633,29,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Lefox,10,175528845,Shaman,Shaman-Restoration,615223,29,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Wajpcieto,31,162459010,Shaman,Shaman-Enhancement,7990013,29,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Grubi,9,180755381,Rogue,Rogue-Subtlety,9179987,29,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Oprychbartek,42,180532497,Rogue,Rogue-Assassination,9942059,29,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Gunqer,13,118902570,Druid,Druid-Restoration,503082,29,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Owsianko,30,180528313,DeathKnight,DeathKnight-Blood,4672717,29,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Shlauffu,14,182304349,Priest,Priest-Shadow,9727510,29,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Arathil,6,150634218,Warlock,Warlock-Affliction,9842829,29,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Magsoneku,8,180712531,Mage,Mage-Fire,9356525,30,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Kryxoria,3,182687721,Priest,Priest-Holy,636087,30,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Cebulaczyna,15,121577266,Hunter,Hunter-Marksmanship,8574020,30,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Màmbà,1,183169964,Paladin,Paladin-Holy,819756,30,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Meeow,12,143983765,Druid,Druid-Feral,9961824,30,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Peanutmage,5,180616658,Mage,Mage-Fire,9515392,30,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Pazuzell,7,140773839,DemonHunter,DemonHunter-Vengeance,4990109,30,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Killeen,2,181540927,Evoker,Evoker-Devastation,10390079,30,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Catherinee,44,180636202,Monk,Monk-Windwalker,7146879,30,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Nugera,38,181593749,Evoker,Evoker-Augmentation,11376415,30,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Qquo,11,165177271,Priest,Priest-Shadow,7850538,30,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Prohus,4,181500240,Evoker,Evoker-Augmentation,9306859,30,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Lefox,10,175528845,Shaman,Shaman-Restoration,464621,30,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Wajpcieto,31,162459010,Shaman,Shaman-Enhancement,7521596,30,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Grubi,9,180755381,Rogue,Rogue-Subtlety,8335781,30,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Oprychbartek,42,180532497,Rogue,Rogue-Assassination,9199407,30,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Gunqer,13,118902570,Druid,Druid-Restoration,1018054,30,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Owsianko,30,180528313,DeathKnight,DeathKnight-Blood,4466708,30,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Shlauffu,14,182304349,Priest,Priest-Shadow,7985404,30,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Arathil,6,150634218,Warlock,Warlock-Affliction,8246535,30,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Magsoneku,8,180712531,Mage,Mage-Fire,4398863,31,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Kryxoria,3,182687721,Priest,Priest-Holy,202916,31,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Cebulaczyna,15,121577266,Hunter,Hunter-Marksmanship,4813534,31,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Meeow,12,143983765,Druid,Druid-Feral,4638851,31,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Màmbà,1,183169964,Paladin,Paladin-Holy,197395,31,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Peanutmage,5,180616658,Mage,Mage-Fire,5190920,31,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Pazuzell,7,140773839,DemonHunter,DemonHunter-Vengeance,2130676,31,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Killeen,2,181540927,Evoker,Evoker-Devastation,5063793,31,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Catherinee,44,180636202,Monk,Monk-Windwalker,5409382,31,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Nugera,38,181593749,Evoker,Evoker-Augmentation,4996495,31,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Prohus,4,181500240,Evoker,Evoker-Augmentation,4535301,31,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Qquo,11,165177271,Priest,Priest-Shadow,4228649,31,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Lefox,10,175528845,Shaman,Shaman-Restoration,274883,31,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Wajpcieto,31,162459010,Shaman,Shaman-Enhancement,2535764,31,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Grubi,9,180755381,Rogue,Rogue-Subtlety,3631142,31,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Oprychbartek,42,180532497,Rogue,Rogue-Assassination,3531571,31,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Gunqer,13,118902570,Druid,Druid-Restoration,276696,31,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Owsianko,30,180528313,DeathKnight,DeathKnight-Blood,1765165,31,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Shlauffu,14,182304349,Priest,Priest-Shadow,3415885,31,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Arathil,6,150634218,Warlock,Warlock-Affliction,5918272,31,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Magsoneku,8,180712531,Mage,Mage-Fire,21546582,32,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Kryxoria,3,182687721,Priest,Priest-Holy,1612781,32,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Cebulaczyna,15,121577266,Hunter,Hunter-Marksmanship,25686569,32,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Màmbà,1,183169964,Paladin,Paladin-Holy,3038726,32,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Meeow,12,143983765,Druid,Druid-Feral,19494369,32,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Peanutmage,5,180616658,Mage,Mage-Fire,28820718,32,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Pazuzell,7,140773839,DemonHunter,DemonHunter-Vengeance,15105155,32,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Killeen,2,181540927,Evoker,Evoker-Devastation,28869957,32,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Catherinee,44,180636202,Monk,Monk-Windwalker,21543912,32,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Prohus,4,181500240,Evoker,Evoker-Augmentation,30790201,32,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Nugera,38,181593749,Evoker,Evoker-Augmentation,32176603,32,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Qquo,11,165177271,Priest,Priest-Shadow,28217097,32,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Lefox,10,175528845,Shaman,Shaman-Restoration,1630632,32,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Wajpcieto,31,162459010,Shaman,Shaman-Enhancement,27249725,32,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Grubi,9,180755381,Rogue,Rogue-Subtlety,23040968,32,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Oprychbartek,42,180532497,Rogue,Rogue-Assassination,25083138,32,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Gunqer,13,118902570,Druid,Druid-Restoration,1376426,32,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Owsianko,30,180528313,DeathKnight,DeathKnight-Blood,14717592,32,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Shlauffu,14,182304349,Priest,Priest-Shadow,27563368,32,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Arathil,6,150634218,Warlock,Warlock-Affliction,30912167,32,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Magsoneku,8,180712531,Mage,Mage-Fire,11602923,33,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Kryxoria,3,182687721,Priest,Priest-Holy,598313,33,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Cebulaczyna,15,121577266,Hunter,Hunter-Marksmanship,11338470,33,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Meeow,12,143983765,Druid,Druid-Feral,10992551,33,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Màmbà,1,183169964,Paladin,Paladin-Holy,1157483,33,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Peanutmage,5,180616658,Mage,Mage-Fire,12916132,33,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Pazuzell,7,140773839,DemonHunter,DemonHunter-Vengeance,7392810,33,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Killeen,2,181540927,Evoker,Evoker-Devastation,12772098,33,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Catherinee,44,180636202,Monk,Monk-Windwalker,8875887,33,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Prohus,4,181500240,Evoker,Evoker-Augmentation,14428352,33,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Nugera,38,181593749,Evoker,Evoker-Augmentation,15413040,33,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Qquo,11,165177271,Priest,Priest-Shadow,10563938,33,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Lefox,10,175528845,Shaman,Shaman-Restoration,612646,33,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Wajpcieto,31,162459010,Shaman,Shaman-Enhancement,11511010,33,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Grubi,9,180755381,Rogue,Rogue-Subtlety,9640153,33,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Oprychbartek,42,180532497,Rogue,Rogue-Assassination,9916206,33,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Gunqer,13,118902570,Druid,Druid-Restoration,767482,33,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Owsianko,30,180528313,DeathKnight,DeathKnight-Blood,5743796,33,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Shlauffu,14,182304349,Priest,Priest-Shadow,9584044,33,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Arathil,6,150634218,Warlock,Warlock-Affliction,10169067,33,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Magsoneku,8,180712531,Mage,Mage-Fire,21976885,34,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Kryxoria,3,182687721,Priest,Priest-Holy,1608259,34,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Cebulaczyna,15,121577266,Hunter,Hunter-Marksmanship,19291265,34,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Meeow,12,143983765,Druid,Druid-Feral,24670622,34,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Màmbà,1,183169964,Paladin,Paladin-Holy,2546274,34,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Peanutmage,5,180616658,Mage,Mage-Fire,25061096,34,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Pazuzell,7,140773839,DemonHunter,DemonHunter-Vengeance,13641870,34,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Killeen,2,181540927,Evoker,Evoker-Devastation,26149165,34,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Catherinee,44,180636202,Monk,Monk-Windwalker,18937425,34,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Prohus,4,181500240,Evoker,Evoker-Augmentation,27726903,34,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Nugera,38,181593749,Evoker,Evoker-Augmentation,31157782,34,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Qquo,11,165177271,Priest,Priest-Shadow,22266070,34,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Lefox,10,175528845,Shaman,Shaman-Restoration,1206527,34,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Wajpcieto,31,162459010,Shaman,Shaman-Enhancement,21531770,34,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Oprychbartek,42,180532497,Rogue,Rogue-Assassination,19655634,34,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Grubi,9,180755381,Rogue,Rogue-Subtlety,19700428,34,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Gunqer,13,118902570,Druid,Druid-Restoration,921564,34,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Owsianko,30,180528313,DeathKnight,DeathKnight-Blood,13992795,34,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Shlauffu,14,182304349,Priest,Priest-Shadow,28875535,34,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Arathil,6,150634218,Warlock,Warlock-Affliction,31605885,34,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Magsoneku,8,180712531,Mage,Mage-Fire,23962366,35,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Kryxoria,3,182687721,Priest,Priest-Holy,1868745,35,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Cebulaczyna,15,121577266,Hunter,Hunter-Marksmanship,24905377,35,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Meeow,12,143983765,Druid,Druid-Feral,29529625,35,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Màmbà,1,183169964,Paladin,Paladin-Holy,2550751,35,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Peanutmage,5,180616658,Mage,Mage-Fire,24065774,35,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Pazuzell,7,140773839,DemonHunter,DemonHunter-Vengeance,14678565,35,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Killeen,2,181540927,Evoker,Evoker-Devastation,28356883,35,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Catherinee,44,180636202,Monk,Monk-Windwalker,21667182,35,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Nugera,38,181593749,Evoker,Evoker-Augmentation,32991580,35,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Prohus,4,181500240,Evoker,Evoker-Augmentation,27430922,35,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Qquo,11,165177271,Priest,Priest-Shadow,27340762,35,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Lefox,10,175528845,Shaman,Shaman-Restoration,1769563,35,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Wajpcieto,31,162459010,Shaman,Shaman-Enhancement,27221777,35,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Grubi,9,180755381,Rogue,Rogue-Assassination,22895155,35,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Oprychbartek,42,180532497,Rogue,Rogue-Assassination,24589366,35,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Gunqer,13,118902570,Druid,Druid-Restoration,1238680,35,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Owsianko,30,180528313,DeathKnight,DeathKnight-Blood,13858432,35,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Shlauffu,14,182304349,Priest,Priest-Shadow,27453510,35,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Arathil,6,150634218,Warlock,Warlock-Affliction,25343229,35,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Magsoneku,8,180712531,Mage,Mage-Fire,28038266,36,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
Kryxoria,3,182687721,Priest,Priest-Holy,1899635,36,v2KDbnaLkF4XYxTV,2685,Scalecommander Sarkareth,5,False,07/09/23
